X,Y,Z,M
6.001569,4.928273,3.185934,10.000000
4.490566,5.764226,2.348175,10.000000
5.260537,5.682409,3.346659,10.000000
5.319057,3.098025,8.026651,10.000000
5.426635,6.198928,3.165004,10.000000
5.523360,5.586864,2.158569,10.000000
5.268350,5.205003,2.856976,10.000000
4.970156,6.667416,2.462331,10.000000
9.310879,0.403804,8.190773,10.000000
8.248177,4.136569,6.750512,10.000000
5.207500,4.198582,4.164112,10.000000
4.331870,5.776091,2.980035,10.000000
5.603245,5.209249,3.028939,10.000000
5.044842,5.164804,4.293220,10.000000
5.355549,5.143598,3.079728,10.000000
