X,Y,Z,M
3.828535,4.723898,4.840228,10.000000
5.682031,3.514498,5.952574,10.000000
4.339329,3.608971,4.517258,10.000000
0.187925,6.995563,1.120905,10.000000
4.188788,3.185421,4.712379,10.000000
4.435684,3.982922,5.811175,10.000000
5.005830,4.593370,5.326115,10.000000
4.864707,3.004687,5.389752,10.000000
2.328892,5.288019,2.738680,10.000000
7.065689,1.163562,5.927990,10.000000
3.777785,5.772829,4.865731,10.000000
5.384396,3.955067,4.828861,10.000000
4.399332,4.373285,4.919940,10.000000
4.994118,4.422860,4.001542,10.000000
4.840754,4.570323,5.038837,10.000000
