X,Y,Z,M
6.687937,8.275131,7.559923,10.000000
8.448196,6.920452,8.533587,10.000000
7.336900,6.993997,7.239117,10.000000
3.336035,2.016828,1.899213,10.000000
6.997877,6.461976,7.471921,10.000000
7.116582,7.448426,8.500003,10.000000
7.884686,8.217120,7.727255,10.000000
7.634634,6.375603,8.040878,10.000000
3.386928,2.999900,1.813737,10.000000
3.100241,2.354381,1.592103,10.000000
1.627485,2.964319,1.403587,10.000000
8.583787,8.322165,6.704973,10.000000
7.387173,7.987755,7.386961,10.000000
7.970206,7.701775,6.586068,10.000000
7.748681,8.098476,7.442047,10.000000
