X,Y,Z,M
4.792661,5.840400,2.722296,10.000000
6.286360,4.747621,3.772510,10.000000
5.728461,5.147423,2.805011,10.000000
3.105240,3.508801,6.343357,10.000000
5.579196,4.650265,2.931441,10.000000
5.306466,5.046526,3.817497,10.000000
5.377984,5.256682,3.130471,10.000000
5.834712,4.037680,3.632339,10.000000
2.812835,1.862606,9.716637,10.000000
2.067684,5.042748,8.592334,10.000000
5.621172,6.860986,1.752888,10.000000
6.538431,5.044636,2.939453,10.000000
5.325523,5.302333,3.062549,10.000000
5.645112,5.499101,1.810527,10.000000
5.346259,5.317328,3.015189,10.000000
