X,Y,Z,M
6.482584,4.432631,3.267683,10.000000
4.924844,4.945567,2.951845,10.000000
5.735655,5.192309,3.535485,10.000000
3.598691,5.248082,3.188604,10.000000
5.906857,5.795265,3.367632,10.000000
6.002523,5.000738,2.380424,10.000000
5.711379,4.621628,3.104391,10.000000
5.291344,6.184458,2.845396,10.000000
6.055574,3.873687,9.676955,10.000000
7.341245,5.172420,8.115067,10.000000
6.353507,3.342517,3.416203,10.000000
4.736974,5.509317,3.009950,10.000000
6.093832,4.632969,3.238160,10.000000
5.354890,4.673988,4.596174,10.000000
5.782835,4.540587,3.356030,10.000000
