X,Y,Z,M
4.060437,4.687706,6.263165,10.000000
3.453293,5.595584,5.379240,10.000000
3.287229,4.887165,5.181705,10.000000
6.880211,7.823931,0.453130,10.000000
3.178325,4.376818,5.442216,10.000000
3.768648,5.526581,5.570405,10.000000
3.965596,6.010337,5.545218,10.000000
3.791502,5.209075,4.922467,10.000000
1.497844,5.734292,6.119392,10.000000
3.288039,5.908906,6.598493,10.000000
3.876954,6.497164,4.183604,10.000000
3.615872,4.554162,6.564808,10.000000
3.319471,5.790516,5.302323,10.000000
3.580851,4.618485,7.296811,10.000000
3.854281,5.955658,5.281374,10.000000
