X,Y,Z,M
5.050023,5.178510,3.611863,10.000000
6.614259,4.298018,4.813092,10.000000
5.433124,4.377773,3.394189,10.000000
3.931661,3.220425,5.444819,10.000000
5.237004,4.015225,3.536336,10.000000
5.560678,4.617740,4.568053,10.000000
6.059614,5.016222,4.173631,10.000000
5.758887,3.973023,4.220781,10.000000
9.120282,7.266796,8.777526,10.000000
3.945985,8.421494,5.575279,10.000000
4.653646,3.191829,7.565084,10.000000
6.522433,5.076925,3.360148,10.000000
5.647772,4.703319,3.770652,10.000000
5.863711,4.878126,3.215955,10.000000
5.914451,4.917568,3.952406,10.000000
