X,Y,Z,M
3.644780,5.072337,3.804087,10.000000
5.478842,3.901951,4.925736,10.000000
4.507154,4.158592,3.762805,10.000000
1.490753,4.794173,2.826845,10.000000
4.352298,3.776722,3.886100,10.000000
4.340742,4.304554,4.804365,10.000000
4.651247,4.646194,4.311336,10.000000
4.758404,3.404671,4.456548,10.000000
4.201146,9.373876,2.689093,10.000000
3.582346,8.481234,5.163872,10.000000
5.336833,2.765134,4.335484,10.000000
5.423951,4.636777,3.735247,10.000000
4.295672,4.541877,4.098326,10.000000
4.728379,4.674066,3.089559,10.000000
4.553686,4.628108,4.129171,10.000000
