X,Y,Z,M
5.669618,5.144417,3.429971,10.000000
7.347534,4.056132,4.116490,10.000000
6.168023,3.903070,3.121702,10.000000
2.912383,5.148012,1.616379,10.000000
6.109787,3.558123,3.350532,10.000000
6.195583,4.447619,4.205250,10.000000
6.853784,5.172610,3.661545,10.000000
6.792228,3.506413,3.866330,10.000000
1.805750,5.140981,3.334250,10.000000
2.669093,4.305373,2.195572,10.000000
5.950520,9.703441,4.723825,10.000000
6.878181,4.264109,3.168170,10.000000
6.188282,4.972830,3.321757,10.000000
7.048617,4.722948,2.448215,10.000000
6.700741,5.101717,3.392079,10.000000
