X,Y,Z,M
3.984950,4.691548,4.918472,10.000000
5.733287,3.619347,5.754222,10.000000
4.395622,3.534704,4.499033,10.000000
9.916474,7.079151,1.226324,10.000000
4.291387,3.130519,4.738789,10.000000
4.520422,3.992732,5.794170,10.000000
5.165133,4.720896,5.258329,10.000000
5.041101,2.986677,5.371580,10.000000
1.876713,4.793375,3.003300,10.000000
6.925631,1.307606,5.379232,10.000000
3.455228,5.971963,5.356156,10.000000
5.314551,3.584569,5.063316,10.000000
4.456215,4.535238,4.848790,10.000000
5.250484,4.476185,3.846455,10.000000
4.996016,4.730633,4.933109,10.000000
