X,Y,Z,M
6.125588,7.818589,6.902800,10.000000
8.013114,6.344952,8.000313,10.000000
6.838750,6.480679,6.615339,10.000000
3.952925,4.293501,3.249947,10.000000
6.453272,5.893156,6.846745,10.000000
6.595349,6.912756,7.932969,10.000000
7.401932,7.703773,7.117677,10.000000
7.129653,5.790378,7.453594,10.000000
3.891446,3.727514,3.224777,10.000000
4.120677,4.134185,3.437389,10.000000
4.928328,3.906592,3.630725,10.000000
8.186485,7.926266,5.981730,10.000000
6.901403,7.449492,6.772608,10.000000
7.464025,7.200079,5.911606,10.000000
7.255435,7.558843,6.836225,10.000000
