X,Y,Z,M
4.129955,4.932624,4.090191,10.000000
5.011376,4.354952,4.010651,10.000000
4.420688,4.003633,3.651690,10.000000
9.665012,2.482151,1.670047,10.000000
4.523496,3.976215,3.842286,10.000000
4.403967,4.594316,4.351852,10.000000
4.819279,5.105108,3.982461,10.000000
4.885147,3.986876,4.050250,10.000000
9.549960,0.706008,1.837614,10.000000
9.800488,1.879138,1.823645,10.000000
5.520447,8.704733,1.716279,10.000000
4.315483,3.609977,4.268805,10.000000
4.397719,5.025134,3.735058,10.000000
5.081406,4.676536,3.163413,10.000000
4.753500,5.107696,3.743372,10.000000
