X,Y,Z,M
6.228793,3.293082,2.921145,10.000000
4.510856,4.460674,2.034044,10.000000
5.702876,4.488828,3.204606,10.000000
6.020021,4.488358,4.606295,10.000000
5.848381,4.854459,2.995723,10.000000
5.691508,4.012611,2.061029,10.000000
5.020856,3.380706,2.628807,10.000000
5.184856,4.919770,2.469564,10.000000
6.331759,5.908036,4.412807,10.000000
5.779022,5.129984,4.373851,10.000000
8.354874,3.497648,5.193030,10.000000
4.886071,3.747781,3.433220,10.000000
5.564274,3.645525,2.995543,10.000000
4.991887,3.812531,3.729171,10.000000
5.169248,3.506733,2.887495,10.000000
