X,Y,Z,M
2.872840,4.722954,3.451417,10.000000
4.759981,3.564590,4.486477,10.000000
3.493797,3.714438,3.166880,10.000000
4.944311,2.706739,6.192849,10.000000
3.333886,3.286990,3.352789,10.000000
3.521632,4.004931,4.413316,10.000000
4.031900,4.491620,3.883510,10.000000
4.021730,3.048379,4.001032,10.000000
1.047093,8.374008,3.754138,10.000000
4.433522,3.804186,4.996984,10.000000
2.862932,4.098183,5.145501,10.000000
4.619385,4.069737,3.449043,10.000000
3.446603,4.354228,3.547485,10.000000
4.067844,4.428483,2.543629,10.000000
3.877369,4.488259,3.619991,10.000000
