X,Y,Z,M
4.590056,4.920808,5.430137,10.000000
2.707986,4.309453,5.592135,10.000000
2.913645,5.162489,5.216642,10.000000
1.633296,4.130782,8.488049,10.000000
3.275384,5.735793,5.084828,10.000000
3.963637,5.883311,4.545538,10.000000
3.956316,5.903881,5.349824,10.000000
3.229733,6.376828,4.979079,10.000000
7.443949,4.387671,3.182069,10.000000
5.797112,7.495721,5.166748,10.000000
1.826758,5.975152,6.715079,10.000000
2.697932,5.874542,4.800084,10.000000
3.857220,5.495957,5.191264,10.000000
3.672004,6.073902,4.685855,10.000000
3.861846,5.451939,5.686899,10.000000
