X,Y,Z,M
6.089756,3.286915,2.870271,10.000000
4.425861,4.428350,2.150244,10.000000
5.564481,4.556114,3.227635,10.000000
6.451055,4.293773,4.614932,10.000000
5.651203,4.872265,3.003000,10.000000
5.567379,3.991034,2.078418,10.000000
4.899019,3.323740,2.659832,10.000000
5.007354,4.922966,2.508604,10.000000
6.744214,5.697184,4.319211,10.000000
6.240968,5.019236,4.354465,10.000000
8.419239,3.910267,5.113647,10.000000
4.932955,4.058365,3.248166,10.000000
5.462294,3.562908,3.030334,10.000000
4.791692,3.796502,3.824584,10.000000
5.037424,3.427019,2.942530,10.000000
