X,Y,Z,M
6.719868,5.223313,5.633572,10.000000
5.315611,6.330843,4.670706,10.000000
6.216946,6.183384,5.798392,10.000000
7.514241,7.059058,7.311924,10.000000
6.547492,6.654556,5.628392,10.000000
6.346522,5.913832,4.819598,10.000000
5.768897,5.392155,5.374361,10.000000
6.036088,6.713157,5.154941,10.000000
7.605034,7.462140,7.400509,10.000000
7.427980,7.179344,7.221568,10.000000
6.856667,7.260695,7.023491,10.000000
5.086583,4.927936,6.455528,10.000000
6.101719,5.608971,5.628759,10.000000
5.831421,5.698555,6.252299,10.000000
5.889116,5.534110,5.547280,10.000000
