X,Y,Z,M
4.797520,5.851317,2.880373,10.000000
4.997411,4.864214,3.931038,10.000000
5.426827,6.163456,3.707112,10.000000
6.692714,3.511647,7.808150,10.000000
5.446874,6.519052,3.512128,10.000000
5.047842,5.517590,3.036251,10.000000
4.515481,4.863441,3.272879,10.000000
4.653171,6.318392,3.414283,10.000000
7.622590,0.181717,7.103745,10.000000
0.401434,3.673976,4.894417,10.000000
6.384987,3.691984,2.837387,10.000000
5.000283,6.755061,2.627658,10.000000
5.292187,4.965120,3.574167,10.000000
4.417178,5.481102,3.840159,10.000000
4.663080,4.805168,3.594662,10.000000
