X,Y,Z,M
2.141675,5.479320,6.187387,10.000000
3.060475,6.377796,5.605639,10.000000
2.867250,5.011927,5.633993,10.000000
0.620130,3.201249,6.882933,10.000000
2.623159,4.279789,5.855131,10.000000
2.662126,5.115362,6.420864,10.000000
2.819725,5.590569,5.870265,10.000000
3.223223,4.310998,5.711584,10.000000
6.682615,6.606526,8.989438,10.000000
3.262376,2.505345,2.944282,10.000000
4.381997,3.775587,5.504519,10.000000
3.366614,4.440459,6.817976,10.000000
2.218737,5.695743,5.760568,10.000000
2.744564,4.955049,6.435970,10.000000
2.734605,5.828585,5.472796,10.000000
