X,Y,Z,M
5.966563,4.612579,3.411684,10.000000
6.525727,4.197437,3.093395,10.000000
6.142854,3.808816,3.051633,10.000000
3.265045,5.219410,2.611796,10.000000
6.299512,3.786108,3.230806,10.000000
6.135204,4.321152,3.511048,10.000000
6.439538,4.828701,3.222085,10.000000
6.586936,3.806102,3.370717,10.000000
2.882869,5.843638,4.022151,10.000000
2.991220,4.698147,2.992915,10.000000
6.890574,0.588713,5.108982,10.000000
5.907457,3.150004,3.749842,10.000000
6.043400,4.863832,3.101866,10.000000
6.811931,4.521131,2.425959,10.000000
6.399747,4.901684,3.045352,10.000000
