X,Y,Z,M
6.034108,4.888566,3.226066,10.000000
4.516069,5.834143,2.271062,10.000000
5.228251,5.603088,3.287921,10.000000
5.224397,3.078074,8.014247,10.000000
5.389847,6.083753,3.127995,10.000000
5.533166,5.586796,2.179047,10.000000
5.342860,5.276212,2.854682,10.000000
5.022695,6.585592,2.431332,10.000000
9.422715,0.434387,8.259095,10.000000
8.069387,4.173019,6.868208,10.000000
5.097208,4.333218,4.224441,10.000000
4.352850,5.641743,3.040643,10.000000
5.585101,5.266262,2.991335,10.000000
5.131054,5.159310,4.223083,10.000000
5.412776,5.219721,3.038692,10.000000
