X,Y,Z,M
6.283297,3.314039,2.951720,10.000000
4.570632,4.470019,1.994299,10.000000
5.768559,4.449099,3.193476,10.000000
5.796601,4.581734,4.578622,10.000000
5.940110,4.830945,2.997464,10.000000
5.748442,4.025455,2.072412,10.000000
5.090457,3.424282,2.621464,10.000000
5.280354,4.901776,2.464318,10.000000
6.116887,5.994925,4.448206,10.000000
5.543427,5.170045,4.364519,10.000000
8.310843,3.294881,5.225502,10.000000
4.876044,3.601051,3.520267,10.000000
5.613897,3.699022,2.981795,10.000000
5.104217,3.829116,3.668287,10.000000
5.241710,3.560380,2.864207,10.000000
