X,Y,Z,M
3.114103,4.483062,4.082772,10.000000
4.169196,4.328575,4.035500,10.000000
3.204464,3.679417,3.504694,10.000000
5.711387,3.338622,4.850869,10.000000
3.136108,3.370265,3.745433,10.000000
3.354820,4.212887,4.578766,10.000000
4.034227,4.940751,4.066949,10.000000
3.876496,3.376946,4.153906,10.000000
0.058201,8.459096,3.386651,10.000000
5.777604,2.656222,3.366349,10.000000
3.601062,2.580653,5.584992,10.000000
3.910667,3.360094,4.373435,10.000000
3.261407,4.803913,3.728527,10.000000
4.240551,4.587352,2.811808,10.000000
3.882987,4.979529,3.732549,10.000000
