X,Y,Z,M
7.435750,7.641739,7.511825,10.000000
7.730531,7.374948,7.729792,10.000000
7.571411,7.461259,7.512000,10.000000
3.224507,2.273272,1.886257,10.000000
7.481051,7.338148,7.548482,10.000000
7.503174,7.472247,7.698431,10.000000
7.630999,7.584162,7.557451,10.000000
7.580438,7.298932,7.643134,10.000000
3.256638,2.912144,1.841501,10.000000
3.064058,2.490078,1.685930,10.000000
2.108033,2.874161,1.552142,10.000000
7.841427,7.769541,7.290770,10.000000
7.578093,7.546849,7.523235,10.000000
7.632348,7.546938,7.390411,10.000000
7.610632,7.554277,7.532080,10.000000
