X,Y,Z,M
2.210650,4.882324,5.327180,10.000000
3.035839,3.873929,6.133486,10.000000
3.063403,5.038702,6.291546,10.000000
6.652738,7.741428,4.229512,10.000000
3.082210,5.290799,6.130582,10.000000
2.341417,4.185133,6.179709,10.000000
2.103319,3.744447,5.887527,10.000000
2.580256,4.382101,6.604045,10.000000
6.755449,4.438622,5.829025,10.000000
1.695078,6.582233,8.489210,10.000000
1.171450,5.182829,7.172443,10.000000
2.935420,5.153023,5.124551,10.000000
2.820480,3.958504,6.157659,10.000000
2.667130,4.913270,4.447873,10.000000
2.287279,3.805373,6.080505,10.000000
