X,Y,Z,M
1.710900,5.242971,5.565000,10.000000
3.304287,5.164342,5.695553,10.000000
3.006726,4.896242,5.983209,10.000000
7.493111,7.882985,4.157278,10.000000
2.805735,4.415159,6.052871,10.000000
2.234753,4.273107,6.695180,10.000000
2.226048,4.338184,5.879990,10.000000
2.921263,3.704993,6.474337,10.000000
5.693793,3.935763,4.891059,10.000000
0.688361,6.559856,9.342052,10.000000
2.322362,4.020086,7.566073,10.000000
3.542550,4.491755,5.897015,10.000000
2.294037,4.596977,5.973553,10.000000
2.860296,5.042369,4.232276,10.000000
2.296155,4.607540,5.677343,10.000000
