X,Y,Z,M
3.827038,5.111221,3.907450,10.000000
5.247678,4.095872,4.254784,10.000000
4.319949,3.852886,3.456011,10.000000
9.583981,2.623092,2.014437,10.000000
4.276612,3.636079,3.699633,10.000000
4.251940,4.495658,4.497322,10.000000
4.868366,5.167718,3.938242,10.000000
4.819191,3.611986,4.082050,10.000000
9.484807,1.071646,2.071899,10.000000
9.699302,2.204466,2.096381,10.000000
6.032762,8.499301,2.097654,10.000000
4.686937,4.011146,3.730617,10.000000
4.352173,5.001081,3.608000,10.000000
5.070450,4.656040,2.831018,10.000000
4.757505,5.107079,3.653034,10.000000
