X,Y,Z,M
5.125671,5.416230,3.263520,10.000000
6.002430,5.711571,2.817622,10.000000
5.182549,4.698783,2.474519,10.000000
3.686137,3.111091,7.147986,10.000000
5.046726,4.126147,2.724550,10.000000
5.277189,5.292772,3.698100,10.000000
5.835302,5.966382,3.149364,10.000000
5.923179,4.092625,3.122961,10.000000
1.537458,1.247249,9.352012,10.000000
4.195915,4.847639,8.382614,10.000000
4.620146,7.029977,2.995345,10.000000
6.126346,4.236846,3.512007,10.000000
5.041145,5.875304,2.815840,10.000000
6.093947,5.470542,1.827278,10.000000
5.672015,6.041548,2.758487,10.000000
