X,Y,Z,M
4.998744,6.504166,4.032659,10.000000
6.722979,5.517725,5.146099,10.000000
5.471091,5.574100,3.890801,10.000000
6.020586,3.588506,3.555857,10.000000
5.299447,5.192769,4.023781,10.000000
5.573564,5.875871,4.928852,10.000000
6.157735,6.355782,4.536205,10.000000
5.946004,5.146166,4.601115,10.000000
3.474105,0.973247,5.448596,10.000000
6.277544,4.803943,3.458165,10.000000
5.241934,8.884413,0.651105,10.000000
6.451468,6.341664,3.594229,10.000000
5.615148,6.071786,4.161033,10.000000
6.059383,6.079197,3.622184,10.000000
5.992589,6.241174,4.315829,10.000000
