X,Y,Z,M
5.089152,5.517704,3.868364,10.000000
6.160057,4.896130,3.984696,10.000000
5.259470,4.596890,3.501033,10.000000
4.477365,1.097909,5.937069,10.000000
5.290400,4.347103,3.803235,10.000000
5.354848,4.982839,4.404087,10.000000
5.946179,5.773109,3.872879,10.000000
5.934253,4.244676,4.220293,10.000000
8.317453,5.308520,9.731276,10.000000
4.595167,8.597947,6.545344,10.000000
5.815530,2.671879,6.032490,10.000000
5.712949,3.977462,4.244121,10.000000
5.296174,5.738446,3.596746,10.000000
6.236125,5.548846,2.641815,10.000000
5.826085,5.853024,3.593614,10.000000
