X,Y,Z,M
5.598706,3.479258,2.818632,10.000000
4.409871,4.275921,2.614416,10.000000
5.222312,4.622888,3.279757,10.000000
7.380372,3.820154,4.416076,10.000000
5.142765,4.739539,3.073901,10.000000
5.216082,3.966068,2.343589,10.000000
4.700589,3.362745,2.816286,10.000000
4.665573,4.742854,2.734989,10.000000
7.633849,4.992462,3.987775,10.000000
7.263178,4.608016,4.127734,10.000000
8.413553,4.965589,4.824861,10.000000
5.165980,4.820266,2.782588,10.000000
5.209272,3.510053,3.141253,10.000000
4.466603,3.843452,3.880519,10.000000
4.795219,3.397160,3.102348,10.000000
