X,Y,Z,M
4.758303,4.424095,5.998649,10.000000
3.032996,4.381181,5.749782,10.000000
3.087181,4.857225,5.450864,10.000000
7.792936,8.856667,9.903376,10.000000
3.277778,5.070752,5.445200,10.000000
4.061002,5.610322,5.019995,10.000000
4.157198,5.694417,5.657701,10.000000
3.442563,6.012723,5.114717,10.000000
2.176171,6.561428,7.861567,10.000000
2.264391,3.924704,5.301522,10.000000
2.674844,6.865275,5.259376,10.000000
2.968989,5.182940,5.710819,10.000000
3.947352,5.306538,5.475168,10.000000
3.701666,5.073654,6.350903,10.000000
4.073444,5.354074,5.802655,10.000000
