X,Y,Z,M
5.775743,4.033754,4.342699,10.000000
4.030759,5.134795,3.401008,10.000000
4.891668,4.723176,4.426552,10.000000
7.182182,5.574924,3.195094,10.000000
5.053791,5.055873,4.267596,10.000000
5.148708,4.783331,3.398710,10.000000
4.928731,4.494723,4.000446,10.000000
4.764334,5.479980,3.666526,10.000000
2.605469,3.747751,2.852380,10.000000
8.971575,6.258837,2.636599,10.000000
3.067691,6.140008,5.866184,10.000000
3.998896,4.373440,4.360141,10.000000
5.161141,4.537775,4.170181,10.000000
4.779324,4.336409,5.259205,10.000000
4.991829,4.486741,4.181910,10.000000
