X,Y,Z,M
2.877009,5.975596,4.633479,10.000000
4.258938,6.895320,4.323066,10.000000
4.074635,5.882177,4.612009,10.000000
1.374960,5.830889,4.248437,10.000000
3.753178,5.125356,4.805105,10.000000
3.322284,5.371835,5.305847,10.000000
3.283459,5.494510,4.560916,10.000000
4.016899,4.749776,4.770529,10.000000
8.301762,5.725711,4.987077,10.000000
1.834500,3.826661,4.436672,10.000000
3.843455,6.502150,3.486650,10.000000
4.446628,5.072640,5.446642,10.000000
3.171657,5.850756,4.644782,10.000000
3.575349,4.921568,5.710873,10.000000
3.296812,5.954310,4.147655,10.000000
