X,Y,Z,M
6.886241,6.528502,6.358488,10.000000
6.605238,6.588880,6.530758,10.000000
6.886625,6.908564,6.654592,10.000000
5.374595,4.744833,4.673301,10.000000
6.754405,6.817822,6.583540,10.000000
6.798055,6.533165,6.368324,10.000000
6.671294,6.322405,6.446106,10.000000
6.629720,6.748378,6.519820,10.000000
5.319412,5.093425,4.507755,10.000000
5.335650,4.936163,4.587145,10.000000
4.759740,5.377753,4.680506,10.000000
7.084039,7.259359,6.072347,10.000000
6.900277,6.359729,6.596139,10.000000
6.552568,6.623787,6.746107,10.000000
6.703231,6.298589,6.592725,10.000000
