X,Y,Z,M
3.230141,5.088347,5.027819,10.000000
4.721359,5.422469,4.511725,10.000000
4.056600,4.527560,4.693199,10.000000
7.806158,5.361024,5.081237,10.000000
3.817402,3.857277,4.901481,10.000000
3.688591,4.561874,5.784036,10.000000
3.974704,4.906237,4.902944,10.000000
4.391803,3.700876,5.166802,10.000000
6.277521,7.591776,9.937091,10.000000
3.155778,4.341528,5.270306,10.000000
3.319595,4.679203,6.601021,10.000000
4.981567,4.050476,5.334422,10.000000
3.595297,4.998990,4.827507,10.000000
4.424683,4.964903,3.475865,10.000000
3.947380,5.117161,4.553353,10.000000
