X,Y,Z,M
7.603358,4.656815,4.333861,10.000000
5.836184,5.715407,3.439782,10.000000
7.091597,5.800916,4.562858,10.000000
3.275635,4.008520,0.491972,10.000000
7.195878,6.192154,4.361941,10.000000
7.047804,5.351764,3.461103,10.000000
6.383251,4.699727,3.978957,10.000000
6.484088,6.252991,3.803452,10.000000
1.223666,2.417187,9.763195,10.000000
3.437778,3.963153,0.648647,10.000000
3.605734,4.024164,2.708847,10.000000
6.231300,5.258150,4.673107,10.000000
7.043834,4.937639,4.354864,10.000000
6.283549,5.081013,5.132084,10.000000
6.552473,4.789532,4.244505,10.000000
