X,Y,Z,M
4.844659,5.156297,3.505621,10.000000
5.625605,3.597859,4.924054,10.000000
5.739122,5.229331,4.432167,10.000000
0.237436,4.646681,3.285176,10.000000
5.761989,5.284402,4.302128,10.000000
5.166449,4.398535,4.237472,10.000000
4.802100,3.954813,4.026110,10.000000
5.293967,4.443230,4.668547,10.000000
0.599594,7.754220,5.370695,10.000000
1.281406,4.446873,2.281741,10.000000
4.976241,5.981062,3.070620,10.000000
5.555163,5.398109,3.495178,10.000000
5.535278,4.103965,4.347331,10.000000
4.985042,4.838215,3.790415,10.000000
4.976604,3.934344,4.322148,10.000000
