X,Y,Z,M
6.199717,4.178546,4.004919,10.000000
5.175140,5.711819,2.493516,10.000000
5.204176,4.386654,3.234772,10.000000
5.805073,5.826609,1.839003,10.000000
5.245498,4.567041,3.286526,10.000000
5.755389,5.054101,3.043736,10.000000
6.045768,5.312051,3.457984,10.000000
5.537916,5.370431,2.758476,10.000000
7.442704,4.886212,9.122491,10.000000
5.164476,5.101675,7.463429,10.000000
5.389183,3.427585,4.976110,10.000000
5.043014,4.290710,3.882268,10.000000
5.513550,5.175903,3.244634,10.000000
5.907797,4.573796,3.978918,10.000000
5.945268,5.303460,3.265512,10.000000
