X,Y,Z,M
6.867325,8.124159,7.545317,10.000000
8.274052,7.025935,8.343761,10.000000
7.396626,7.113041,7.309330,10.000000
3.310391,2.075531,1.895744,10.000000
7.114129,6.676175,7.494120,10.000000
7.208800,7.451707,8.306875,10.000000
7.821986,8.059612,7.685161,10.000000
7.619881,6.597196,7.948164,10.000000
3.355920,2.978854,1.819635,10.000000
3.091136,2.385372,1.613231,10.000000
1.737933,2.943022,1.437076,10.000000
8.413819,8.203516,6.834275,10.000000
7.435836,7.876750,7.421965,10.000000
7.885900,7.666659,6.781661,10.000000
7.714199,7.960906,7.465747,10.000000
