X,Y,Z,M
4.636367,4.859102,5.467221,10.000000
2.698238,4.350879,5.547019,10.000000
2.893928,5.121637,5.150642,10.000000
1.586528,4.188700,8.722592,10.000000
3.242719,5.621489,5.051012,10.000000
3.985953,5.897535,4.527969,10.000000
3.982091,5.979166,5.322247,10.000000
3.267319,6.335681,4.892615,10.000000
7.535928,4.431674,3.239862,10.000000
5.727714,7.389979,5.082194,10.000000
1.776504,6.103683,6.637503,10.000000
2.726373,5.791781,4.885376,10.000000
3.812398,5.558448,5.135036,10.000000
3.683559,6.014618,4.827372,10.000000
3.871449,5.533901,5.625798,10.000000
