X,Y,Z,M
3.218712,5.695208,4.902635,10.000000
4.052508,6.738569,4.422394,10.000000
3.899428,5.697696,4.567637,10.000000
1.202303,5.601630,3.372275,10.000000
3.610313,4.864037,4.821421,10.000000
3.487536,5.482957,5.262152,10.000000
3.456155,5.779405,4.637447,10.000000
4.061059,4.812640,4.616615,10.000000
8.351494,5.544827,4.739662,10.000000
2.302194,4.094739,4.327269,10.000000
3.318130,6.828598,3.845830,10.000000
4.319723,4.946790,5.704909,10.000000
3.128343,6.022016,4.623820,10.000000
3.620507,4.913477,6.062453,10.000000
3.402538,6.156539,4.212533,10.000000
