X,Y,Z,M
7.969274,7.178829,7.484792,10.000000
7.217096,7.711042,7.134999,10.000000
7.723539,7.767270,7.686190,10.000000
3.130904,2.504344,1.882242,10.000000
7.827148,7.952848,7.583639,10.000000
7.780467,7.495350,7.118601,10.000000
7.451508,7.146755,7.435045,10.000000
7.546849,7.960974,7.340358,10.000000
3.149884,2.842293,1.872381,10.000000
3.039718,2.614926,1.775733,10.000000
2.535937,2.802296,1.691636,10.000000
7.266181,7.305510,7.756174,10.000000
7.700420,7.245905,7.607400,10.000000
7.398698,7.425095,7.951825,10.000000
7.512433,7.185478,7.583570,10.000000
