X,Y,Z,M
3.004994,4.277971,5.661913,10.000000
2.455202,3.234723,6.380785,10.000000
2.700317,4.781483,6.323872,10.000000
5.710800,7.431372,4.396316,10.000000
2.914759,5.492074,6.088529,10.000000
2.636132,4.440793,5.570071,10.000000
2.406042,3.897096,5.976713,10.000000
2.253671,5.185862,6.250140,10.000000
7.268510,4.950237,6.673915,10.000000
2.726223,6.166009,7.216239,10.000000
1.024656,5.923773,6.157788,10.000000
2.136813,5.269078,5.087457,10.000000
3.132397,3.880485,6.170311,10.000000
2.493156,4.526256,5.762007,10.000000
2.539990,3.715850,6.370629,10.000000
