X,Y,Z,M
6.032845,5.064880,3.818597,10.000000
4.941284,5.788601,3.782099,10.000000
5.829661,6.094334,4.316482,10.000000
6.665034,7.227792,5.978301,10.000000
5.779677,6.338524,4.039584,10.000000
5.799727,5.571765,3.327114,10.000000
5.204000,4.867384,3.867021,10.000000
5.172050,6.383177,3.603588,10.000000
5.454911,1.456318,2.565608,10.000000
6.527709,7.044363,6.697852,10.000000
6.467836,5.761365,0.969329,10.000000
5.440123,6.594221,3.592385,10.000000
5.805467,4.952783,4.155674,10.000000
4.880575,5.181272,5.112854,10.000000
5.304900,4.824504,4.144151,10.000000
