X,Y,Z,M
4.218994,5.650338,4.171451,10.000000
5.392846,5.530994,4.172772,10.000000
4.436942,4.828508,3.481249,10.000000
8.108853,4.421296,6.195038,10.000000
4.291116,4.278282,3.733580,10.000000
4.480667,5.326469,4.864685,10.000000
5.071576,6.009792,4.156255,10.000000
5.100112,4.099741,4.343863,10.000000
4.891021,0.793170,5.131394,10.000000
4.512638,3.862736,2.174547,10.000000
4.962114,6.190317,2.914163,10.000000
5.378212,4.560318,4.384867,10.000000
4.331979,5.891776,3.807878,10.000000
5.262609,5.661231,2.719068,10.000000
4.916028,6.057409,3.779007,10.000000
