X,Y,Z,M
4.635522,4.388695,5.106110,10.000000
5.499616,3.977403,5.010143,10.000000
4.700200,3.591326,4.660585,10.000000
9.241984,7.231987,1.521880,10.000000
4.750022,3.390750,4.892296,10.000000
4.822037,4.047915,5.413765,10.000000
5.342621,4.718495,4.995133,10.000000
5.368220,3.347144,5.168548,10.000000
1.050254,3.615046,3.766557,10.000000
6.382201,1.921075,4.101631,10.000000
2.983314,6.051396,6.367438,10.000000
4.985159,2.958126,5.525328,10.000000
4.705288,4.701359,4.758515,10.000000
5.622962,4.416624,3.970547,10.000000
5.232457,4.797501,4.731201,10.000000
