X,Y,Z,M
6.383489,3.442411,3.056745,10.000000
4.816802,4.470920,1.956454,10.000000
5.939760,4.314193,3.162441,10.000000
5.122527,4.833054,4.398211,10.000000
6.171300,4.708985,3.023185,10.000000
5.895455,4.070701,2.184681,10.000000
5.329147,3.610776,2.635743,10.000000
5.580975,4.787444,2.510558,10.000000
5.454680,6.176404,4.504350,10.000000
4.850031,5.223789,4.257921,10.000000
8.137644,2.703265,5.293797,10.000000
4.903198,3.221805,3.743363,10.000000
5.751032,3.900159,2.957367,10.000000
5.472176,3.912358,3.444378,10.000000
5.477845,3.770634,2.818052,10.000000
