X,Y,Z,M
5.321235,5.500384,2.890576,10.000000
4.667852,5.101032,3.345577,10.000000
5.464183,6.156732,3.691645,10.000000
6.201136,3.340241,7.970360,10.000000
5.571247,6.705811,3.430385,10.000000
5.275807,5.552983,2.491121,10.000000
4.672457,4.807766,3.050536,10.000000
4.665985,6.757916,2.992348,10.000000
8.250143,0.212281,7.520340,10.000000
9.696758,3.826857,5.588813,10.000000
6.113052,3.577863,3.336524,10.000000
4.617186,6.660171,2.599618,10.000000
5.518644,4.907953,3.397470,10.000000
4.481488,5.318687,4.285928,10.000000
4.843376,4.736773,3.444318,10.000000
