X,Y,Z,M
4.133505,4.635635,4.972913,10.000000
5.713617,3.708944,5.574869,10.000000
4.457112,3.519002,4.518268,10.000000
9.732995,7.128868,1.303890,10.000000
4.392653,3.152176,4.772456,10.000000
4.592027,4.005349,5.730714,10.000000
5.242440,4.766078,5.194962,10.000000
5.148300,3.035505,5.336585,10.000000
1.607886,4.457536,3.204170,10.000000
6.804331,1.438671,5.008982,10.000000
3.281558,6.042236,5.668284,10.000000
5.234929,3.361449,5.217010,10.000000
4.509941,4.618036,4.810237,10.000000
5.390701,4.487581,3.811411,10.000000
5.080831,4.797988,4.866072,10.000000
