X,Y,Z,M
4.643804,3.638638,4.751410,10.000000
3.268040,4.261588,4.531401,10.000000
4.373286,4.707516,5.323121,10.000000
2.877607,5.952773,1.046282,10.000000
4.454309,5.053019,5.068196,10.000000
4.272590,4.180867,4.091702,10.000000
3.583127,3.424315,4.659739,10.000000
3.727678,5.096194,4.553910,10.000000
6.308433,7.740799,2.345203,10.000000
7.136339,1.193385,9.365571,10.000000
5.667310,2.294376,3.602385,10.000000
3.581068,4.901095,4.553017,10.000000
4.330526,3.581832,5.027053,10.000000
3.367931,3.736829,6.073951,10.000000
3.736002,3.392994,5.004065,10.000000
