X,Y,Z,M
4.301540,4.557789,6.255239,10.000000
3.333568,5.298987,5.445337,10.000000
3.205827,4.828668,5.198418,10.000000
7.092200,8.060215,0.319286,10.000000
3.165668,4.459356,5.415010,10.000000
3.876297,5.573778,5.413247,10.000000
4.068623,6.005221,5.565986,10.000000
3.727611,5.411520,4.896285,10.000000
1.561650,5.958661,6.560912,10.000000
2.992281,5.445651,6.351478,10.000000
3.595362,6.679847,4.351232,10.000000
3.455123,4.640103,6.432257,10.000000
3.467877,5.714062,5.308804,10.000000
3.622027,4.675538,7.208440,10.000000
3.952513,5.866899,5.381961,10.000000
