X,Y,Z,M
2.911226,4.350471,5.596483,10.000000
2.530663,3.267243,6.363866,10.000000
2.761339,4.825642,6.333584,10.000000
5.839830,7.481421,4.368370,10.000000
2.958046,5.506439,6.096327,10.000000
2.597080,4.396108,5.635738,10.000000
2.353410,3.841597,5.963479,10.000000
2.286123,5.097019,6.311608,10.000000
7.223208,4.885004,6.570781,10.000000
2.595669,6.252682,7.412807,10.000000
0.989478,5.859717,6.298999,10.000000
2.230241,5.284517,5.047573,10.000000
3.112857,3.858477,6.178225,10.000000
2.513401,4.579740,5.560669,10.000000
2.500899,3.686943,6.347948,10.000000
