X,Y,Z,M
6.069072,4.812788,3.338120,10.000000
4.645857,6.015147,2.099608,10.000000
5.134950,5.355458,3.100960,10.000000
4.947167,3.028631,7.954976,10.000000
5.270172,5.692654,3.017027,10.000000
5.540476,5.578155,2.306390,10.000000
5.554763,5.498593,2.868623,10.000000
5.194136,6.264985,2.381909,10.000000
9.750588,0.535330,8.457226,10.000000
7.513697,4.284325,7.202307,10.000000
4.786108,4.799809,4.336401,10.000000
4.486612,5.229330,3.224365,10.000000
5.504640,5.447507,2.890549,10.000000
5.396578,5.160296,3.936085,10.000000
5.568250,5.461007,2.923991,10.000000
