X,Y,Z,M
4.960086,3.238409,4.193124,10.000000
3.242567,4.475841,2.894068,10.000000
4.182329,4.058059,4.157764,10.000000
0.936899,3.098840,6.070806,10.000000
4.319087,4.414507,4.044650,10.000000
4.276152,4.010718,3.231160,10.000000
4.074121,3.737574,3.654047,10.000000
3.999794,4.767060,3.441334,10.000000
5.740819,3.975889,4.407348,10.000000
8.677990,7.468903,6.141352,10.000000
5.101952,5.283927,1.106101,10.000000
3.246280,3.494272,4.283791,10.000000
4.326357,3.821828,3.860696,10.000000
4.091188,3.567759,4.725350,10.000000
4.165387,3.745518,3.800791,10.000000
