X,Y,Z,M
5.862269,4.786670,3.427825,10.000000
6.777364,4.146688,3.366769,10.000000
6.140125,3.791292,3.050312,10.000000
3.141927,5.214259,2.334454,10.000000
6.247251,3.675621,3.258438,10.000000
6.141748,4.355864,3.727086,10.000000
6.570323,4.967579,3.340646,10.000000
6.668156,3.678511,3.516551,10.000000
2.574100,5.687593,3.871797,10.000000
2.868605,4.591097,2.780907,10.000000
6.658853,0.344197,5.025130,10.000000
6.151946,3.370187,3.620399,10.000000
6.069321,4.938493,3.148522,10.000000
6.921080,4.593917,2.359042,10.000000
6.495896,5.005573,3.122813,10.000000
