X,Y,Z,M
4.700765,3.460495,4.855893,10.000000
2.786399,4.750467,3.739692,10.000000
4.051845,4.543298,5.151753,10.000000
4.116093,5.349091,1.523381,10.000000
4.233685,4.970786,4.996316,10.000000
4.052877,4.227459,3.870064,10.000000
3.558654,3.774245,4.358274,10.000000
3.654116,5.199131,4.315667,10.000000
7.585080,8.124260,2.596138,10.000000
6.930172,1.439232,0.362510,10.000000
5.407618,1.622315,4.256512,10.000000
2.946240,4.038805,4.993425,10.000000
4.051711,3.984542,4.702289,10.000000
3.555473,3.855389,5.667181,10.000000
3.698873,3.817043,4.609745,10.000000
