X,Y,Z,M
6.373394,3.738309,3.202435,10.000000
5.279734,4.418927,2.105805,10.000000
6.084050,4.121785,3.124914,10.000000
4.317970,5.067482,3.949516,10.000000
6.347448,4.455841,3.088889,10.000000
6.032199,4.143342,2.493264,10.000000
5.689815,3.963777,2.742851,10.000000
5.968589,4.527321,2.702644,10.000000
4.580096,6.241851,4.467360,10.000000
4.052357,5.148657,3.952148,10.000000
7.824901,1.964169,5.315905,10.000000
5.068995,2.908958,3.923842,10.000000
5.891424,4.226899,2.964642,10.000000
5.971878,4.087545,3.093115,10.000000
5.803984,4.132206,2.820835,10.000000
