X,Y,Z,M
2.306297,4.811224,5.341926,10.000000
2.972599,3.751186,6.177344,10.000000
3.037397,5.023307,6.310039,10.000000
6.545649,7.713191,4.244070,10.000000
3.084687,5.355078,6.129730,10.000000
2.372823,4.201429,6.100789,10.000000
2.122779,3.725434,5.896183,10.000000
2.535157,4.485525,6.582233,10.000000
6.839271,4.500652,5.936291,10.000000
1.819202,6.559000,8.362894,10.000000
1.101266,5.299892,7.066624,10.000000
2.836805,5.198443,5.077332,10.000000
2.875394,3.917844,6.169480,10.000000
2.644328,4.875955,4.562433,10.000000
2.308659,3.754600,6.127712,10.000000
