X,Y,Z,M
7.104407,5.334131,5.825428,10.000000
5.418736,6.599535,4.934616,10.000000
6.542336,6.633673,6.198329,10.000000
6.977835,6.188116,6.566133,10.000000
6.815135,7.090429,5.962118,10.000000
6.651697,6.102530,4.948841,10.000000
5.932074,5.385664,5.624260,10.000000
6.178297,7.126104,5.407345,10.000000
7.012236,6.819621,6.523558,10.000000
6.860155,6.440092,6.413509,10.000000
5.893320,6.840619,6.291523,10.000000
5.466601,5.525469,6.545748,10.000000
6.440374,5.633076,5.989000,10.000000
5.893222,5.907356,6.783957,10.000000
6.076794,5.515417,5.905809,10.000000
