X,Y,Z,M
7.269618,5.197168,4.681040,10.000000
5.788723,5.917901,3.378031,10.000000
6.832078,5.602499,4.519166,10.000000
3.697111,3.674909,0.851542,10.000000
7.071088,5.954585,4.486474,10.000000
6.734825,5.627635,3.888712,10.000000
6.347484,5.458301,4.087015,10.000000
6.579523,6.035979,4.054918,10.000000
1.651431,1.932155,8.827342,10.000000
3.929728,4.075224,0.776211,10.000000
3.849397,2.327559,2.135464,10.000000
5.738863,4.460207,5.248980,10.000000
6.693100,5.713916,4.362497,10.000000
6.617333,5.560779,4.475567,10.000000
6.497375,5.610660,4.188050,10.000000
