X,Y,Z,M
6.289227,4.837851,4.090734,10.000000
4.557647,5.832609,3.048150,10.000000
5.902246,5.841061,4.447903,10.000000
6.001329,8.851659,6.156653,10.000000
6.050955,6.219248,4.253280,10.000000
5.757413,5.452699,3.155791,10.000000
5.120953,4.936755,3.617623,10.000000
5.356156,6.231623,3.562986,10.000000
6.511930,2.341727,1.284868,10.000000
5.927645,7.779044,7.140053,10.000000
6.798034,4.072062,2.188565,10.000000
4.819318,5.223542,4.364828,10.000000
5.692075,5.259893,4.056352,10.000000
5.232883,5.230885,4.722503,10.000000
5.289731,5.041012,3.882414,10.000000
