X,Y,Z,M
2.928362,4.695482,3.327621,10.000000
4.795242,3.395003,4.547073,10.000000
3.625539,3.769644,3.178436,10.000000
4.676663,2.609174,6.420350,10.000000
3.464698,3.373425,3.326171,10.000000
3.617107,3.939361,4.294195,10.000000
3.997334,4.284242,3.834457,10.000000
4.039611,3.096200,3.955249,10.000000
1.318102,8.317373,3.847659,10.000000
3.985372,4.137328,5.330983,10.000000
2.781120,4.501312,4.877761,10.000000
4.707669,4.261150,3.253903,10.000000
3.551918,4.173767,3.547606,10.000000
3.981644,4.331219,2.635144,10.000000
3.864829,4.273132,3.628891,10.000000
