X,Y,Z,M
6.322773,3.410836,4.906354,10.000000
4.646113,4.467121,3.655119,10.000000
5.873160,4.348825,5.105557,10.000000
7.298601,7.224229,2.527061,10.000000
6.056196,4.753889,4.941458,10.000000
5.748096,4.089047,3.894437,10.000000
5.243498,3.568284,4.335247,10.000000
5.496312,4.864676,4.229462,10.000000
0.110856,1.109552,5.756294,10.000000
4.286404,5.142638,2.986887,10.000000
2.913484,5.251552,7.817754,10.000000
4.822982,3.821337,5.003083,10.000000
5.727358,3.829945,4.753616,10.000000
5.377550,3.653961,5.483128,10.000000
5.395374,3.618263,4.590551,10.000000
